"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"AT2G28210"	0.65827350308853	0.505318188078855	0.976122642286763	0.340269847196915	0.490152274081658	-5.28613675358383
"AT2G29370"	-1.75759084226797	-2.08426760470735	-0.975933903545068	0.340361163714921	0.490250313024293	-4.78165184913668
"AT4G16980"	-0.934620978591853	5.94378483389106	-0.975654923173948	0.340496172264191	0.490411267513607	-6.29390408035627
"AT2G45270"	0.175561762879498	3.00560664114016	0.975339289964931	0.34064896284003	0.490597809432796	-5.8830023301929
"AT2G42130"	-0.341093806848411	3.15996235411614	-0.97505524001097	0.34078650501732	0.490726597887857	-5.8844544445436
"AT5G05860"	-0.129204870663639	4.88497306341424	-0.97502581799723	0.340800753876425	0.490726597887857	-6.23385870673201
"AT2G47580"	0.139185874721616	5.33235309032183	0.975010390463846	0.340808225478094	0.490726597887857	-6.28301693488053
"AT2G25420"	0.188183947927002	3.53503258780034	0.974787919285935	0.34091598147529	0.490848226862859	-5.99754210319358
"AT1G05060"	-0.166697720959563	3.69451328023014	-0.974678807059685	0.340968839564945	0.490890803034356	-6.00579918881094
"AT1G66650"	0.609789704990413	-1.02029368856342	0.974502564290533	0.341054230130067	0.490965756142301	-4.98428162453979
"AT4G05060"	-0.0804265783359552	4.83373431995721	-0.974475214458762	0.341067482587659	0.490965756142301	-6.2112020642138
"AT2G45010"	0.128955739207968	4.91638971747181	0.974212699840743	0.341194702980362	0.491013869189124	-6.22594740434682
"AT3G61360"	0.20097919746846	2.05458200043321	0.974173318444215	0.341213790890051	0.491013869189124	-5.67130905803985
"AT4G25900"	-0.205204282743274	6.32273151995132	-0.974158155081727	0.341221140670081	0.491013869189124	-6.34911762438561
"AT3G23030"	0.157597253881256	6.25509031579466	0.974146447231315	0.341226815615473	0.491013869189124	-6.34569976497149
"AT4G17360"	0.296833267315768	1.69807822567537	0.974096009781795	0.3412512640365	0.491013869189124	-5.60391937092991
"AT5G37600"	-0.298483141093442	8.46418125395739	-0.974085774942874	0.341256225291785	0.491013869189124	-6.3542619330979
"AT5G02030"	-0.971681099013771	-0.0692468061409701	-0.974069826564935	0.341263956237659	0.491013869189124	-5.15912048434831
"AT5G35960"	0.313858622389595	1.10956299693524	0.97397603992903	0.341309421566565	0.491045768947802	-5.53873749922893
"AT2G33990"	-0.111410230691309	5.39597518514004	-0.973638301425401	0.341473182924619	0.491247846587796	-6.29234971063263
"AT4G03500"	-0.514791523843409	3.24553522085619	-0.973276330497341	0.341648753946461	0.49143317291801	-5.84892800646608
"AT5G52100"	-2.13373267285014	0.639649609019781	-0.973201673685888	0.341684973333202	0.49143317291801	-5.12679248062912
"AT3G19220"	-0.128634732911184	2.88912421453593	-0.973141524226261	0.341714156468137	0.49143317291801	-5.83640323678785
"AT5G65500"	0.610566006260541	-0.240330289383417	0.973088502238181	0.341739882937823	0.49143317291801	-5.10642606906962
"AT2G43375"	0.381698802993101	0.247228762347892	0.973060457793227	0.341753490746898	0.49143317291801	-5.26393721695006
"AT3G24870"	-0.108457704056539	4.22137573391105	-0.973053491979845	0.341756870777322	0.49143317291801	-6.10723485454051
"AT1G57765"	0.0905538439242317	4.61649104625771	0.973036336588029	0.341765195207686	0.49143317291801	-6.17679872987626
"AT4G02760"	0.16283862372048	4.3273787625209	0.972741379988382	0.341908340841474	0.491605471996335	-6.15067189465123
"AT3G22460"	-0.293751297162069	3.63937766042933	-0.972536787009495	0.342007656218749	0.491714731488967	-6.02060801608987
"AT5G02070"	0.413778658648166	0.308320438121761	0.9723775711356	0.342084957939127	0.491792328538279	-5.22308584006201
"AT1G76860"	0.098382673547813	5.12324440089036	0.972267900774065	0.342138211541132	0.491835345014121	-6.26066912121703
"AT4G30120"	-0.467976167437489	2.16873810257958	-0.971993750139472	0.342271358179035	0.491993196755135	-5.65937353953074
"AT1G25290"	0.204113985159724	2.63485100684288	0.97188544465081	0.342323968669139	0.492035269299431	-5.79030171445137
"ATCG00450"	-0.98080016194955	1.88901866463841	-0.971788050079174	0.342371283812016	0.49206972542151	-5.5419184803481
"AT5G57240"	0.667869127583509	-0.558666379928913	0.971627848706198	0.342449120820248	0.492148041102456	-5.18181026720435
"AT5G64620"	-0.363487513035139	3.19230793439854	-0.971392753711274	0.342563368371555	0.492277269929956	-5.89949680598967
"AT4G34770"	-1.37062301442043	-2.2464811512038	-0.971333069285533	0.342592376978979	0.492277269929956	-4.81716682220473
"AT5G17370"	0.181182366851448	2.82256316958345	0.971298663781825	0.342609099959316	0.492277269929956	-5.84352978634893
"AT1G57870"	0.110610808383661	5.22149260144503	0.971074235694476	0.3427181981879	0.492397344978084	-6.27587493149313
"AT5G13440"	-0.102873528455004	7.40879461763014	-0.971014923358693	0.342747034884573	0.492397344978084	-6.36158980529853
"AT5G65790"	0.225781723457533	5.45723691332452	0.970982614059652	0.342762743842903	0.492397344978084	-6.28880423148559
"AT1G68238"	0.216098650891755	3.8014303945146	0.970593404842875	0.342952018326864	0.492635676070207	-6.06116582445618
"AT4G10280"	0.140974864969069	3.14808929684114	0.970469881428686	0.343012103401092	0.492688412353164	-5.91760544343849
"AT2G41980"	-0.0940845561215466	3.86509387308108	-0.97039898938467	0.343046590438981	0.492704375993303	-6.05631759178829
"AT1G35140"	-1.00319018578145	2.96998299644566	-0.970208366252142	0.343139335171075	0.492804005001108	-5.75286886668625
"AT2G38560"	0.116766977501581	4.96623927786883	0.970001346772476	0.343240076775457	0.492915104463971	-6.22768024720844
"AT4G27300"	-3.25116537455744	1.04826149476699	-0.96982424658317	0.34332627489777	0.493005304825953	-5.04228505198133
"AT5G45100"	-0.1632785276398	5.44756692006915	-0.969773395425376	0.343351027893344	0.493007265717028	-6.30511481151264
"AT5G41370"	0.119732826268537	5.71031239653024	0.969655551563996	0.343408395866303	0.493056054002293	-6.31959270858948
"ATCG00030"	-1.13032964004044	2.68035107776126	-0.969462550016112	0.343502365809182	0.493137300707968	-5.74784364336765
"AT5G38212"	0.211605664090974	2.24751749069454	0.969443002390487	0.343511884277195	0.493137300707968	-5.68984986755776
"AT4G35350"	-0.262860792149191	6.62094717059926	-0.969395195126831	0.343535164179152	0.493137300707968	-6.3628843788934
"AT2G14120"	0.107932356745422	6.52226090245366	0.969070606160653	0.343693252437938	0.493330638798293	-6.36014856626282
"AT4G32210"	-0.119097378534362	4.50686886973401	-0.968774869929859	0.343837331641991	0.493503843604083	-6.17624227882278
"AT1G74410"	-0.13518120979402	3.53218831760366	-0.968696785258359	0.343875380482052	0.49352485161776	-5.96063959119449
"AT4G37950"	-0.44268228645196	1.24988704915902	-0.968628532560166	0.343908640794796	0.493538984815461	-5.5034868648933
"AT3G17420"	-0.277452390752488	6.35473456430532	-0.96851259048411	0.343965145736223	0.493586471893777	-6.3591548515107
"AT5G04340"	-0.303601178863182	4.42578816355722	-0.967961853528242	0.344233637008353	0.493933452008054	-6.11778781739637
"AT5G18550"	0.110431202302637	3.63245961819321	0.967920489691161	0.344253808202198	0.493933452008054	-6.0168987424142
"AT5G22430"	0.391392548951037	-0.675081115776958	0.967637275239282	0.34439194030088	0.494098012764075	-5.0787102524245
"AT2G45460"	0.142624639968841	3.40369847731722	0.967411222240549	0.344502220310534	0.49420131725949	-5.97532553148776
"AT1G79550"	-0.107741439917939	9.24144391933352	-0.967354323342593	0.344529982262346	0.49420131725949	-6.34737963741532
"AT3G04550"	-0.916713935905233	2.60171490467471	-0.967345521507472	0.344534276966104	0.49420131725949	-5.74986658420362
"AT4G28680"	-1.4860483877939	-3.2855775632546	-0.966983025680818	0.344711182416164	0.494419258825074	-4.75960124600554
"AT3G19390"	-0.29211569624314	7.09540486893883	-0.966904975028686	0.344749280885406	0.494419258825074	-6.36562506257878
"AT3G44990"	0.278850551318661	7.90692471805349	0.966890024363182	0.344756579007104	0.494419258825074	-6.36286031856753
"AT4G17540"	0.165040057995899	2.66886782170159	0.966795911957915	0.344802522119843	0.494421523505808	-5.81439027129921
"AT5G11620"	0.338784514552222	0.98084274976492	0.96672347782252	0.344837885347243	0.494421523505808	-5.47456386237048
"AT1G01970"	-0.322279372380983	2.96942824883712	-0.966700872956091	0.344848921826963	0.494421523505808	-5.84989679082023
"AT3G24530"	0.0835240435293159	5.49082058538392	0.966694616915124	0.344851976285858	0.494421523505808	-6.30578006281851
"AT2G21840"	-0.300763054230243	5.09799854860097	-0.966406702111301	0.344992568292836	0.494589454543864	-6.23835868798047
"AT5G01510"	-0.18365207590903	2.33074394140636	-0.966201822463046	0.345092637206824	0.49469927183406	-5.74892968312667
"AT2G45820"	-0.097349283213167	7.82907835267008	-0.96601035503625	0.345186173182302	0.494799709688762	-6.3652961930496
"AT5G64920"	-0.116509223290949	5.8302641273923	-0.965872943073302	0.345253312592927	0.494841541209597	-6.32544823029047
"AT1G75110"	0.226561059433616	1.21346917100926	0.965854540131973	0.34526230493884	0.494841541209597	-5.47103374172837
"AT3G52680"	0.211039486143256	2.30478511842828	0.965660853859552	0.345356956814046	0.494943548143319	-5.71728268046491
"AT1G23850"	0.160308514944519	4.30431762720047	0.965447083484624	0.345461444137941	0.495059635787069	-6.10478191303094
"AT3G44720"	-0.155703749922328	5.9777254362397	-0.965167835996792	0.345597968150229	0.495221614343473	-6.34173666615535
"AT3G13910"	0.130363032668686	4.45092042508079	0.965022551476552	0.345669012308187	0.495289748467685	-6.16311581032899
"AT1G74850"	-0.280888722454751	3.97582609216849	-0.964899407757595	0.345729237434763	0.495342372400245	-6.06647385463389
"AT1G06730"	0.107319650551999	3.89480664335889	0.96405396458505	0.346142906869803	0.495897145622065	-6.06052177620564
"AT3G01745"	0.380426836002566	-0.70177713479181	0.964011903090044	0.34616349610193	0.495897145622065	-5.08684133998937
"AT3G12090"	0.134828707729618	5.32134301649183	0.963914507293721	0.346211174861246	0.495931745452234	-6.30526172865826
"AT4G25020"	0.425226431964986	-0.0085506376273372	0.963830268658491	0.346252416337052	0.495957120091395	-5.18784614666366
"AT1G76100"	-3.1181922047882	2.06775007954472	-0.963744181622213	0.346294566222375	0.49597519603579	-5.27629412036868
"AT3G47940"	0.102427306878447	3.61712064082034	0.963708387962679	0.346312092526129	0.49597519603579	-5.98987553229849
"AT5G36290"	0.082907413872654	6.58636466078857	0.963565112190797	0.346382253334484	0.496041976921938	-6.36516143710997
"AT3G55130"	-2.51376987217772	-0.267139253409609	-0.963444362555572	0.346441390850838	0.496092963734506	-4.90100407626783
"AT3G08000"	0.268970983879671	0.591068095869723	0.962807334189895	0.346753491782812	0.496506154515805	-5.38222884906812
"AT5G40850"	0.132516973217691	7.13907938828554	0.9627116905102	0.346800367323241	0.496514086568693	-6.36994432853568
"AT2G46640"	-1.2234907547117	-3.12768150925483	-0.962699914686267	0.346806139024546	0.496514086568693	-4.75378045383953
"AT4G05590"	-0.265029595846147	4.12140940327034	-0.962544871405935	0.34688213673037	0.496589164161371	-6.10272453479909
"AT1G33811"	-3.21225207207035	-0.216424387821744	-0.962356711511147	0.346974382524251	0.496687490398697	-4.96033659338714
"AT1G10640"	0.432868101233953	0.939196254118859	0.962164626115511	0.347068570093726	0.496774807512426	-5.47405168559982
"AT4G35840"	-0.196583008150074	3.14290333249484	-0.962136194958257	0.347082512573198	0.496774807512426	-5.93710482256649
"AT4G02660"	0.131366154445756	4.29368431950807	0.962013167931443	0.347142848745633	0.496827432382235	-6.1525944345711
"AT3G23255"	-0.168661581272127	2.55758241295936	-0.961807324924804	0.347243816403061	0.496938197540837	-5.79344947445154
"AT3G17240"	0.113361853528721	7.6928196980261	0.960726778212697	0.347774162347079	0.497663386211149	-6.37028677550587
"AT1G66740"	0.138259668411798	4.16851854641792	0.960622979245438	0.347825137290488	0.49770254507762	-6.11183783372312
"AT2G15830"	-0.396112625019994	3.9961931414094	-0.960470638565421	0.347899959965296	0.497734260275308	-6.0227221283961
"AT1G26220"	-0.802388396874756	1.78417889807389	-0.960457118864154	0.347906600746211	0.497734260275308	-5.5479634272839
"AT5G51790"	0.275191783341821	2.59856242829469	0.960422545279466	0.347923583438249	0.497734260275308	-5.78169180223851
"AT1G74160"	0.073044606896211	5.84782012860318	0.960385565786258	0.347941748549191	0.497734260275308	-6.33712546210695
"AT1G74880"	-2.11891324508301	2.17691724517412	-0.960147863300322	0.348058528505868	0.497867529409222	-5.38165396852515
"AT5G15470"	0.115284118774764	5.94331344267269	0.959845480098692	0.348207123868588	0.49802747000677	-6.34793816335436
"AT2G16990"	-0.296246161190436	3.14161895696695	-0.959824177397443	0.348217593948282	0.49802747000677	-5.97761371285743
"AT5G67480"	0.185147731385316	3.89400087831194	0.959765173153064	0.348246595107805	0.498035157725409	-6.06935450966706
"AT5G40580"	0.0991550430488024	6.22693922373002	0.959643946752563	0.34830618423407	0.49808658596121	-6.36102580263615
"AT5G23980"	1.36968563178099	0.865790641518505	0.95943458250457	0.348409114114729	0.498199981382341	-5.15903951997867
"AT4G01540"	-0.183315819683427	4.44888777441887	-0.959252304136742	0.348498744646584	0.498291966459035	-6.15546981552441
"AT3G58640"	-0.068308795012288	6.35550884862599	-0.959207620866223	0.348520718855409	0.498291966459035	-6.36334177549149
"AT1G32550"	-0.550214312155354	2.41160658718782	-0.959017866337719	0.348614046316881	0.498391596904703	-5.73896559130166
"AT1G51402"	-0.736044422750733	-1.60451917550191	-0.958798839976839	0.348721791815324	0.498511825001156	-4.98675862592084
"AT3G26020"	-0.14161935598246	5.63773361479758	-0.958706179695673	0.348767380965676	0.498528465884874	-6.32122710437621
"AT1G28230"	-0.664491353730303	-1.58323176345033	-0.958679046697625	0.348780731255698	0.498528465884874	-4.91294989470583
"AT5G63190"	-0.125758233468908	7.74195390710587	-0.958478280991129	0.348879525141265	0.498632838024788	-6.37322157492965
"AT3G07400"	-0.0975324174447421	4.68593244330099	-0.958434522153705	0.348901060762126	0.498632838024788	-6.20353807750658
"AT3G44100"	-0.083969771315318	6.0532984156461	-0.958137562912323	0.349047231230974	0.498807920435831	-6.35373270969289
"AT1G79610"	-0.162451918967144	4.87077935868959	-0.957948631007007	0.349140249783697	0.49884747061651	-6.24786084846074
"AT4G21060"	0.142547594567632	3.98736123156989	0.957930312912736	0.349149269395383	0.49884747061651	-6.09521779881642
"AT1G65930"	0.0533386775040032	10.1514454377433	0.957923843151062	0.349152455067026	0.49884747061651	-6.34133282964274
"ATCG00510"	-2.06628030099926	-1.68375966634214	-0.957889095498849	0.349169564940541	0.49884747061651	-4.83313724111924
"AT1G49980"	-0.143946334018541	3.97008205518692	-0.95766154499868	0.349281625785224	0.498973751121748	-6.08247614995992
"AT4G20070"	-0.113998854064375	6.5477032190638	-0.957280082167599	0.34946953819076	0.499169310563844	-6.37196020697414
"AT2G37070"	-0.2887454460897	1.10986913466572	-0.957268665103327	0.349475163412697	0.499169310563844	-5.54367618036441
"AT5G61660"	0.382456507452342	2.01778440531222	0.957233121548297	0.34949267622441	0.499169310563844	-5.69320217044378
"AT5G44580"	-2.00165377956609	2.65325909849173	-0.957191394631852	0.349513236428953	0.499169310563844	-5.56928683223982
"AT4G02180"	-0.40546484333173	2.4622137901725	-0.957097338362796	0.34955958402552	0.499171631352085	-5.7320454197137
"AT5G45250"	-0.144846221578138	4.56893375167577	-0.957091986908686	0.349562221158419	0.499171631352085	-6.16360216300437
"AT3G09250"	0.16737441237445	2.55224350079913	0.956961073790543	0.349626737808204	0.499229941949262	-5.77047284079674
"AT5G24350"	-0.0922879356616235	6.69299973818135	-0.956884306015183	0.349664574305127	0.499250150795995	-6.37348960082694
"AT1G10470"	-0.119265425344354	6.96323311054825	-0.956640093372186	0.349784957831635	0.499388209352581	-6.3757946517396
"AT2G45190"	-2.70615997792871	-0.675671061668833	-0.956500507429839	0.349853778778319	0.499452638266759	-4.88420409823855
"AT2G29290"	-4.68995754875385	0.429233629995127	-0.956206657656995	0.349998687556647	0.499585559827447	-4.95023282087078
"AT3G52760"	0.113093145684777	4.14262783888871	0.956200880245738	0.350001537033174	0.499585559827447	-6.10165014668293
"AT4G31300"	0.0937690294431981	7.25827152717468	0.956167531162257	0.350017985440776	0.499585559827447	-6.37606171150991
"AT1G51870"	-0.683708224027204	2.52715875006821	-0.956069022025166	0.350066575111636	0.499621083503946	-5.77232580116647
"AT3G49560"	-0.0714017060069683	5.220034525442	-0.956012540380522	0.350094436777657	0.499627021005552	-6.28989320452049
"AT3G47590"	0.135786362587709	4.64372233185051	0.955868683661743	0.3501654062624	0.499694473599472	-6.20793194944356
"AT3G47430"	-2.74498860375897	1.26551922019661	-0.955797210997124	0.350200669838267	0.499710967318125	-5.18774858447409
"AT1G45163"	0.275216132740057	1.08005352610788	0.955671729458232	0.350262586459989	0.499736608541391	-5.43174680595286
"AT3G23610"	-0.183714356769409	2.24663137700451	-0.955664705122054	0.350266052713428	0.499736608541391	-5.72886464024809
"AT5G18940"	0.0971213943170603	4.94973376987963	0.95547338727731	0.350360470068016	0.499837487075918	-6.25299344429087
